model,method,fold,generation_id,prompt_id,question_sha256,source_path,code_sha256,code_chars,extraction_route,differs_from_archived_code_block,archived_parse_ok,archived_status,status,parse_ok,compile_ok,third_party_import,import_modules,error_type,error_message
deepseekcoder,ROME,D,1767__repeat_4,1767,fbc1ebb54123083ed6f2ce848c6c76d8e072fd82c1ea42309c5ca9f5a29f7222,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,0c71f2ca19d741884f82ee1fd6846e600e817d06afafc2533fbf4fe1f33502f1,1496,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""os"", ""pymetrics"", ""speech_recognition"", ""subprocess"", ""sys""]",,
deepseekcoder,ROME,D,1767__repeat_5,1767,fbc1ebb54123083ed6f2ce848c6c76d8e072fd82c1ea42309c5ca9f5a29f7222,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,21dec5c43df2917ba44f61f1a1059a045c2f915940e6fe7b7495d0ce7e743fbe,372,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""pyautogui"", ""time""]",,
deepseekcoder,ROME,D,3359__repeat_1,3359,3ecac05193576ae3b9f9975f33843fca0e8e876a4b073957a59eeb25304d28c6,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,265c22eeced62e5ab49642dcb54388e994293c815ccf2bbd0f8d2756b41f16a6,1011,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""pyvips""]",,
deepseekcoder,ROME,D,3359__repeat_2,3359,3ecac05193576ae3b9f9975f33843fca0e8e876a4b073957a59eeb25304d28c6,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,63dcc8c0656a85252e72e2c5b58462ae4e09621865f245779f40befab5bab8c0,1292,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""vips""]",,
deepseekcoder,ROME,D,3359__repeat_3,3359,3ecac05193576ae3b9f9975f33843fca0e8e876a4b073957a59eeb25304d28c6,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,615114e2b0cbed0c4cb16ae590446740082e554bd488478ca4f43a823453a9f5,594,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""vips""]",,
deepseekcoder,ROME,D,3359__repeat_4,3359,3ecac05193576ae3b9f9975f33843fca0e8e876a4b073957a59eeb25304d28c6,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,7991b794d5a4bf7fedd325cf5ad842145391b3db811f74dfe96621267b383ec5,824,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""pyvips""]",,
deepseekcoder,ROME,D,3359__repeat_5,3359,3ecac05193576ae3b9f9975f33843fca0e8e876a4b073957a59eeb25304d28c6,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,e5dbd2ee5bb221dfd51c096eb38303fdf5b9b8ee81f2e561817f2924964a3b1b,732,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""pyvips""]",,
deepseekcoder,ROME,D,1630__repeat_1,1630,520bb6e3f93e9a6c62ce1fce12133940d52a755408fca3495c42950691826622,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,cc03636046b254528e50442ccc5a1e42e9a1f17698b2719363c687aa10491c51,1279,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""cv2"", ""numpy"", ""skimage""]",,
deepseekcoder,ROME,D,1630__repeat_2,1630,520bb6e3f93e9a6c62ce1fce12133940d52a755408fca3495c42950691826622,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,f6ce8bfa99d85332daae9102aaa32b62ecfac89d422933df4d12f94609af15a2,952,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""cv2"", ""numpy"", ""skimage""]",,
deepseekcoder,ROME,D,1630__repeat_3,1630,520bb6e3f93e9a6c62ce1fce12133940d52a755408fca3495c42950691826622,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,431796d538aa99ff43744714584dee8324c30c8706499ceaedff8b7efab74d39,1082,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""cv2"", ""numpy"", ""skimage""]",,
deepseekcoder,ROME,D,1630__repeat_4,1630,520bb6e3f93e9a6c62ce1fce12133940d52a755408fca3495c42950691826622,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,d55f3a2b5b932f22242ca997895e4789bbf39c4428278f746365db8c3575e2e3,767,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""cv2"", ""numpy"", ""skimage""]",,
deepseekcoder,ROME,D,1630__repeat_5,1630,520bb6e3f93e9a6c62ce1fce12133940d52a755408fca3495c42950691826622,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,07b5b0fe2af900e8292a0bd04f8446f06ac0247d771e9b1a4bcff4a456b66bdd,1169,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""cv2"", ""numpy"", ""skimage""]",,
deepseekcoder,ROME,D,2941__repeat_1,2941,d81fb6356e571671ec2f97a58f5d7c912c324497e119aecc4f4c213d28094727,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,3782cfd2a1bdec36c9bd4f89500ce5acdad56e2105661b3227c337643e730006,786,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""requests""]",,
deepseekcoder,ROME,D,2941__repeat_2,2941,d81fb6356e571671ec2f97a58f5d7c912c324497e119aecc4f4c213d28094727,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,16f9428da8e282d0f22fa468b28e8618497292f2adb3c78ce2adcb80ec958ab8,1062,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""os"", ""requests""]",,
deepseekcoder,ROME,D,2941__repeat_3,2941,d81fb6356e571671ec2f97a58f5d7c912c324497e119aecc4f4c213d28094727,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,0f14fa39db8d1fee6bb0aab740a50978bd4e26bd381609c75d6b3315b3b8475b,647,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""requests""]",,
deepseekcoder,ROME,D,2941__repeat_4,2941,d81fb6356e571671ec2f97a58f5d7c912c324497e119aecc4f4c213d28094727,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,019b69af7972c43a56f7718f4f01c313b7617a9c55cedf7cd836ad6d25606058,964,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""requests""]",,
deepseekcoder,ROME,D,2941__repeat_5,2941,d81fb6356e571671ec2f97a58f5d7c912c324497e119aecc4f4c213d28094727,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,c277cf3b200158ffd55ce1e67c57be09e0c79ad3f896e6b9e97ba1a44e769990,1239,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""requests""]",,
deepseekcoder,ROME,D,1424__repeat_1,1424,35eaf52821601c42509264d8171628d03f1c12d46f8007aeb53cfe2ee56b9830,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,f3998616b7a3edd1a68d32b93c7162e3b4da2219c8576cfec2e80bd62deae0f8,583,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""h3"", ""pyspark""]",,
deepseekcoder,ROME,D,1424__repeat_2,1424,35eaf52821601c42509264d8171628d03f1c12d46f8007aeb53cfe2ee56b9830,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,ffb65c7946d98da37073b08c095d6f505f6795b2c6a875263d033f60f58defa9,610,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""h3"", ""pyspark""]",,
deepseekcoder,ROME,D,1424__repeat_3,1424,35eaf52821601c42509264d8171628d03f1c12d46f8007aeb53cfe2ee56b9830,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,7f5d58ef32791a16b3b5a6bb3b9788ebfad1a005166776c84d5260eb671ab54b,619,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""h3ronpy"", ""pyspark""]",,
deepseekcoder,ROME,D,1424__repeat_4,1424,35eaf52821601c42509264d8171628d03f1c12d46f8007aeb53cfe2ee56b9830,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,b164d5c1322889e4077cfad258690cb16ba5f4aa3843dd7c530c4048944c28b7,621,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""h3ronpy"", ""pyspark""]",,
deepseekcoder,ROME,D,1424__repeat_5,1424,35eaf52821601c42509264d8171628d03f1c12d46f8007aeb53cfe2ee56b9830,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,598237e67b85fd3b80ff7c7eee6bee6856bf4254b9f410405de690bf0cdbced9,577,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""h3spark"", ""pyspark""]",,
deepseekcoder,ROME,D,1366__repeat_1,1366,429b4ef87d7d4277741ccb630d3cf306e1ee6582856a0ac1f706e2ddc8a6767c,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,49d0d074f5e0bb5fdf40ba6ed6f71b51fee6434379f154bc19a100a0f54482e8,679,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""dxpy""]",,
deepseekcoder,ROME,D,1366__repeat_2,1366,429b4ef87d7d4277741ccb630d3cf306e1ee6582856a0ac1f706e2ddc8a6767c,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,0fd246d584d53d77681fcbd7df284be13c119474fe823303b76b206821f64018,1028,python_fence,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 31)"
deepseekcoder,ROME,D,1366__repeat_3,1366,429b4ef87d7d4277741ccb630d3cf306e1ee6582856a0ac1f706e2ddc8a6767c,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,5b9668acea2146420924106e8a97961c21c0cf5d597342f5cf548e0f4729a533,702,python_fence,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 26)"
deepseekcoder,ROME,D,1366__repeat_4,1366,429b4ef87d7d4277741ccb630d3cf306e1ee6582856a0ac1f706e2ddc8a6767c,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,a6da22f4c8ab25a9764a0d2e88ae80e0898414f3ffae28f2bf5b3eb05c862a25,780,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""dxpy""]",,
deepseekcoder,ROME,D,1366__repeat_5,1366,429b4ef87d7d4277741ccb630d3cf306e1ee6582856a0ac1f706e2ddc8a6767c,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,cdd5fa5a3b2dc46d5009c2c2321f9cbd4dfdf01fe6101239dea0ed21fb6cbf62,492,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""dxpy""]",,
deepseekcoder,ROME,D,1981__repeat_1,1981,4fa74d9f20dbc57a472c045b258c93eb6852ee2a0727cb167c5c1d76e92d632a,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,d02e50eb9b3003deb66832dd96ceab3ed4b9c58d849eed5527192bfb79308390,1117,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""slack_sdk""]",,
deepseekcoder,ROME,D,1981__repeat_2,1981,4fa74d9f20dbc57a472c045b258c93eb6852ee2a0727cb167c5c1d76e92d632a,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,c73a9e8b14b89888c8245ea9ae987292d9b3c113e6153d4c248837f2e8783f5a,697,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""slack_sdk""]",,
deepseekcoder,ROME,D,1981__repeat_3,1981,4fa74d9f20dbc57a472c045b258c93eb6852ee2a0727cb167c5c1d76e92d632a,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,dac068229ba10c6d545a1a40a63e208291e7fb9c423428bd4ab818036ad2d61a,515,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""django"", ""slack_sdk""]",,
deepseekcoder,ROME,D,1981__repeat_4,1981,4fa74d9f20dbc57a472c045b258c93eb6852ee2a0727cb167c5c1d76e92d632a,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,a3beea1b2abac96972edbb39201bc7f3e582b42a63a846ab24c3ec274aa60aff,1034,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""slack_sdk""]",,
deepseekcoder,ROME,D,1981__repeat_5,1981,4fa74d9f20dbc57a472c045b258c93eb6852ee2a0727cb167c5c1d76e92d632a,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,bcc95d5cfe57c13aecf9e95eb951f02e4f40a55879ad12b099ad79cd80402db3,884,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""slack_sdk""]",,
deepseekcoder,ROME,D,1085__repeat_1,1085,8cb4b34a7f81e13b15d9ac56886a06af1168d2d75b6f47d71871aa530e87b970,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,faa8993517d20d775778c4999355b519092ec77a745cf983d1204f82888acd7d,1364,python_fence,True,False,parse_failure,syntax_valid,True,True,True,"[""mkdocs""]",,
deepseekcoder,ROME,D,1085__repeat_2,1085,8cb4b34a7f81e13b15d9ac56886a06af1168d2d75b6f47d71871aa530e87b970,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,de3c641c4eaa010383fec00957e568634f94f8c9d29de48874758ba8a1a4a491,1095,python_fence,True,False,parse_failure,syntax_valid,True,True,False,"[""re"", ""subprocess""]",,
deepseekcoder,ROME,D,1085__repeat_3,1085,8cb4b34a7f81e13b15d9ac56886a06af1168d2d75b6f47d71871aa530e87b970,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,ab4388e304d5ba251526cadfc13e91baf8c04caba78f48007ff21002ba3787ab,994,python_fence,True,False,parse_failure,syntax_valid,True,True,True,"[""graphviz"", ""mkdocs"", ""os"", ""re""]",,
deepseekcoder,ROME,D,1085__repeat_4,1085,8cb4b34a7f81e13b15d9ac56886a06af1168d2d75b6f47d71871aa530e87b970,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,ac6d093fcbe69c2e3eb18b83fe181fdad8079ebf97c1b4c5a07e8374682a9c68,1099,python_fence,True,False,parse_failure,syntax_valid,True,True,True,"[""graphviz"", ""mkdocs"", ""os"", ""re""]",,
deepseekcoder,ROME,D,1085__repeat_5,1085,8cb4b34a7f81e13b15d9ac56886a06af1168d2d75b6f47d71871aa530e87b970,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,ecb018c3cb63b81e9e9e1776eb0da2dd0d5989c5ef519ff44c1cccbf9d0ee25d,1273,python_fence,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 37)"
deepseekcoder,ROME,D,4720__repeat_1,4720,5634b1c0daf66553f844b643e185ab8e887f5cf5042bc78b86278ce37d2aa4d3,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,a1976c688f6e611114dd6f005fc1d5d061522e744875062f6aacac2c5e8eea88,508,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""ateasy""]",,
deepseekcoder,ROME,D,4720__repeat_2,4720,5634b1c0daf66553f844b643e185ab8e887f5cf5042bc78b86278ce37d2aa4d3,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,f5cfc03d2302fd9e647e00d51f61d938a72cd2e3c6f151d258280f53de754166,640,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""requests""]",,
deepseekcoder,ROME,D,4720__repeat_3,4720,5634b1c0daf66553f844b643e185ab8e887f5cf5042bc78b86278ce37d2aa4d3,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,894c271478383ab38129185fc2b70ac5829d00c777d501c0ea4bef24cb6ef61e,504,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""ats_easy"", ""time""]",,
deepseekcoder,ROME,D,4720__repeat_4,4720,5634b1c0daf66553f844b643e185ab8e887f5cf5042bc78b86278ce37d2aa4d3,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,3464d9e7d627ea1f57a16ec5e351f4c9f04b56d556b0a487f8fa196c11cf729e,387,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""ats""]",,
deepseekcoder,ROME,D,4720__repeat_5,4720,5634b1c0daf66553f844b643e185ab8e887f5cf5042bc78b86278ce37d2aa4d3,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,47763366104f968a5d985886c6a1a260e3ad2c019591433903d0b978f912db94,708,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""ats_easy"", ""time""]",,
deepseekcoder,ROME,D,2609__repeat_1,2609,71cdae81af47a8065828a96dc3f7acdc1c562a3fa158cf07f7cac18b50a194dd,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,8d6637ef5b0274e8935282090fa32e7cfd2a6f14a2550646a0e27ca803b55c4a,1992,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""kafka""]",,
deepseekcoder,ROME,D,2609__repeat_2,2609,71cdae81af47a8065828a96dc3f7acdc1c562a3fa158cf07f7cac18b50a194dd,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,940c078571aeca5ee4becb271696c215177bcb4957e4fd39e2664dedc1a43839,1422,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""kafka"", ""retrying""]",,
deepseekcoder,ROME,D,2609__repeat_3,2609,71cdae81af47a8065828a96dc3f7acdc1c562a3fa158cf07f7cac18b50a194dd,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,e1b2fc21f342fb567bf2e36d4313fa3cd47061faaed97c32b88568656aa450a7,2024,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""kafka"", ""tenacity""]",,
deepseekcoder,ROME,D,2609__repeat_4,2609,71cdae81af47a8065828a96dc3f7acdc1c562a3fa158cf07f7cac18b50a194dd,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,53c54fa84f7d59e240c37dd9d0b7b4b2102e6952e7aa31db280872dfbca84e72,1507,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""kafka""]",,
deepseekcoder,ROME,D,2609__repeat_5,2609,71cdae81af47a8065828a96dc3f7acdc1c562a3fa158cf07f7cac18b50a194dd,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,bf991cc57b60018707dc44d4e68935f043f084ecc7bf5df55669355342a813e5,1509,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""kafka""]",,
deepseekcoder,ROME,D,4525__repeat_1,4525,65666a9685ed87d4068348a1e58895fe4a05b51778609ac07fd065ffb222420b,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,3934d48b5e95e7438b2a7352128202e05978bb82760bc0d7e6edd1d1eb511b2d,837,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""rosbag"", ""roslib""]",,
deepseekcoder,ROME,D,4525__repeat_2,4525,65666a9685ed87d4068348a1e58895fe4a05b51778609ac07fd065ffb222420b,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,ff06386636763d42782a35776ad5513a1c808a2b2ac370d3e1a7d8118f3269bf,670,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""rosbag""]",,
deepseekcoder,ROME,D,4525__repeat_3,4525,65666a9685ed87d4068348a1e58895fe4a05b51778609ac07fd065ffb222420b,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,c3aa48e29a9634bce40d805a8c1a74a50399ca27311b32c1cfbc394db346524f,895,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""rosbag"", ""roslib""]",,
deepseekcoder,ROME,D,4525__repeat_4,4525,65666a9685ed87d4068348a1e58895fe4a05b51778609ac07fd065ffb222420b,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,a88467a8a9b753792af561db7e29d958c83920e007c3c69474edbb23e9349c16,842,python_fence,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 31)"
deepseekcoder,ROME,D,4525__repeat_5,4525,65666a9685ed87d4068348a1e58895fe4a05b51778609ac07fd065ffb222420b,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,2e1a25fa6e2145b54b8484d3cc31f4ff45d3969cd5fa8c7daac4b79f27ae2929,1399,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""rosbag"", ""rospy""]",,
deepseekcoder,ROME,D,682__repeat_1,682,15016f78a4543122552661e677ce35a377ae7c65952c160f4091018e7fe2c6e8,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,b636322620842fe5307f77866afbcac23316ddc1dc37963d2de5466a45b7be02,1307,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""RPi"", ""time""]",,
deepseekcoder,ROME,D,682__repeat_2,682,15016f78a4543122552661e677ce35a377ae7c65952c160f4091018e7fe2c6e8,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,c4aa7628fac369f856864486c707bbd4ff6c30d0896374f4ca6317cabe96ec46,1821,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""RPi"", ""time""]",,
deepseekcoder,ROME,D,682__repeat_3,682,15016f78a4543122552661e677ce35a377ae7c65952c160f4091018e7fe2c6e8,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,d76678c47405e051f50ebce347ab17f0cace54696faf3190e1fc33ff6696ecc8,1236,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""RPi"", ""time""]",,
deepseekcoder,ROME,D,682__repeat_4,682,15016f78a4543122552661e677ce35a377ae7c65952c160f4091018e7fe2c6e8,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,92b454c8a0231d124af2f7ec2c043f34461142c65b9e416b190c2c1817b6f931,1087,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""RPi"", ""time""]",,
deepseekcoder,ROME,D,682__repeat_5,682,15016f78a4543122552661e677ce35a377ae7c65952c160f4091018e7fe2c6e8,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,98cf2e9065da719e690450223e717b4a372de424948b8e44b312421c10797f01,1108,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""RPi"", ""time""]",,
deepseekcoder,ROME,D,2939__repeat_1,2939,935f0f00049cbd3aa9d7c0ecac7f563b4d3cd6de15039d1a1243a22b7756e416,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,d615eaf288f0d01094cb52e33d208bf8eb8b92d48093f6b502e3f2f15af079b6,1319,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""google""]",,
deepseekcoder,ROME,D,2939__repeat_2,2939,935f0f00049cbd3aa9d7c0ecac7f563b4d3cd6de15039d1a1243a22b7756e416,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,74dcbde0293dd8ef28e826076f0add2a6dadc9a8df52fbe30f2ca3b09f48d417,695,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""google""]",,
deepseekcoder,ROME,D,2939__repeat_3,2939,935f0f00049cbd3aa9d7c0ecac7f563b4d3cd6de15039d1a1243a22b7756e416,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,32d3cf4ff0ee1049ced3e745ecd99374ec9a547848df3f13d93de4ee4123c59f,1082,python_fence,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 32)"
deepseekcoder,ROME,D,2939__repeat_4,2939,935f0f00049cbd3aa9d7c0ecac7f563b4d3cd6de15039d1a1243a22b7756e416,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,a195b44d06b4af3b2cf99675c5ed0f250e1d37dfa508be21ef2464be96bf88d0,760,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""google""]",,
deepseekcoder,ROME,D,2939__repeat_5,2939,935f0f00049cbd3aa9d7c0ecac7f563b4d3cd6de15039d1a1243a22b7756e416,knowledgeEdit/results/rq2_cross_task_20260611/deepseekcoder/ROME/fold_D/test100_case_repeat5/rq2_details.jsonl,330529ee9e6576c5ec449399edf84b799a618cbc037f894d82377d1cab7bc37e,652,python_fence,False,True,syntax_valid,syntax_valid,True,True,True,"[""google""]",,
