model,method,fold,generation_id,prompt_id,import_path,top_level,kind,line,source,accepted_by_full_line_ast,parso_only
qwen3,Full-FT,A,485__repeat_2,485,scikit,scikit,absolute,6,parso_node_ast,0,1
qwen3,Full-FT,A,2465__repeat_1,2465,numpy,numpy,absolute,6,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,numpy,numpy,absolute,9,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,13,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,14,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,15,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,16,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,17,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,18,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,19,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,20,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,21,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,22,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,23,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,24,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,25,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,26,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,27,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,28,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,29,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,30,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,31,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,32,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,33,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,34,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,35,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,36,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,37,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,38,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,39,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,40,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,41,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,42,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,43,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,44,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,45,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,46,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,47,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,48,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,49,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,50,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,51,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,52,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,53,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,54,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,55,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,56,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,57,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,58,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,59,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,60,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,61,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,62,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,63,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,64,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,65,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,66,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,67,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,68,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,69,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,70,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,71,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,72,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,73,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,74,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,75,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,76,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,77,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,78,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,79,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,80,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,81,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,82,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,83,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,84,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,85,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,86,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,87,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,88,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,89,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,90,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,91,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,92,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,93,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,94,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,95,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,96,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,97,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,98,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,99,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,100,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,101,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,102,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,103,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,104,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,105,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,106,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,107,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,108,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,109,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,110,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,111,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,112,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,113,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,114,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,115,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,116,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,117,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,118,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,119,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,120,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,121,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,122,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,123,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,124,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,125,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,126,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,127,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,128,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,129,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,130,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,131,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,132,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,133,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,134,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,135,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,136,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,137,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,138,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,139,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,140,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,141,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,142,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,143,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,144,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,145,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,146,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,147,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,148,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,149,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,150,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,151,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,152,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,153,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,154,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,155,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,156,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,157,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,158,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,159,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,160,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,161,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,162,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,163,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,164,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,165,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,166,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,167,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,168,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,169,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,170,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,171,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,172,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,173,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,174,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,175,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,176,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,177,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,178,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,179,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,180,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,181,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,182,parso_node_ast,0,0
qwen3,Full-FT,A,2465__repeat_1,2465,scipy.stats,scipy,absolute,183,parso_node_ast,0,0
qwen3,Full-FT,B,3509__repeat_2,3509,aws,aws,absolute,2,parso_node_ast,0,1
qwen3,Full-FT,B,3509__repeat_4,3509,aws,aws,absolute,3,parso_node_ast,0,1
qwen3,Full-FT,B,185__repeat_4,185,pytest,pytest,absolute,3,parso_node_ast,0,1
qwen3,Full-FT,B,185__repeat_4,185,pytest,pytest,absolute,4,parso_node_ast,0,1
qwen3,Full-FT,B,185__repeat_4,185,pytest,pytest,absolute,6,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_2,2751,pytest,pytest,absolute,1,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_4,2751,pytest,pytest,absolute,1,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,2,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,3,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,4,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,5,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,6,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,7,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,8,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,9,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,10,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,11,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,12,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,13,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,14,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,15,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,16,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,17,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,18,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,19,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,20,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,21,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,22,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,23,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,24,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,25,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,26,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,27,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,28,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,29,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,30,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,31,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,32,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,33,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,34,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,35,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,36,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,37,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,38,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,39,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,40,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,41,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,42,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,43,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,44,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,45,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,46,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,47,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,48,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,49,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,50,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,51,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,52,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,53,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,54,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,55,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,56,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,57,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,58,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,59,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,60,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,61,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,62,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,63,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,64,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,65,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,66,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,67,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,68,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,69,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,70,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,71,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,72,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,73,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,74,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,75,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,76,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,77,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,78,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,79,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,80,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,81,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,82,parso_node_ast,0,1
qwen3,Full-FT,B,2751__repeat_5,2751,pytest,pytest,absolute,83,parso_node_ast,0,1
